station,date,depth_m,layer,site_type,parameter,value,flag,gen_flag,org_sampid,org_id
220,2004-09-20,3,,lake,oxygenDissolved_mgl,9.07,,,NA,7984
220,2004-09-20,2,,lake,oxygenDissolved_mgl,8.89,,,NA,7983
220,2004-09-20,1,,lake,oxygenDissolved_mgl,9.26,,,NA,7982
220,2004-09-20,0.5,,lake,oxygenDissolved_mgl,9.14,,,NA,7981
200,2004-09-20,17,,lake,oxygenDissolved_mgl,5.4,,,NA,7980
200,2004-09-20,16,,lake,oxygenDissolved_mgl,6.2,,,NA,7979
200,2004-09-20,15,,lake,oxygenDissolved_mgl,7.2,,,NA,7978
200,2004-09-20,14,,lake,oxygenDissolved_mgl,8,,,NA,7977
200,2004-09-20,13,,lake,oxygenDissolved_mgl,6.9,,,NA,7976
200,2004-09-20,12,,lake,oxygenDissolved_mgl,8.7,,,NA,7975
200,2004-09-20,11,,lake,oxygenDissolved_mgl,10,,,NA,7974
200,2004-09-20,10,,lake,oxygenDissolved_mgl,10.49,,,NA,7973
200,2004-09-20,9,,lake,oxygenDissolved_mgl,10.74,,,NA,7972
200,2004-09-20,8,,lake,oxygenDissolved_mgl,10.81,,,NA,7971
200,2004-09-20,7,,lake,oxygenDissolved_mgl,11,,,NA,7970
200,2004-09-20,6,,lake,oxygenDissolved_mgl,11.6,,,NA,7969
200,2004-09-20,5,,lake,oxygenDissolved_mgl,11.51,,,NA,7968
200,2004-09-20,4,,lake,oxygenDissolved_mgl,10.8,,,NA,7967
200,2004-09-20,3,,lake,oxygenDissolved_mgl,11.64,,,NA,7966
200,2004-09-20,2,,lake,oxygenDissolved_mgl,8.88,,,NA,7965
200,2004-09-20,1,,lake,oxygenDissolved_mgl,8.7,,,NA,7964
200,2004-09-20,0.5,,lake,oxygenDissolved_mgl,9.2,,,NA,7963
200,2004-08-24,19,,lake,oxygenDissolved_mgl,4.43,,,NA,7891
230,2004-08-23,20,,lake,oxygenDissolved_mgl,3.58,,,NA,7962
230,2004-08-23,19,,lake,oxygenDissolved_mgl,3.9,,,NA,7961
230,2004-08-23,18,,lake,oxygenDissolved_mgl,4.05,,,NA,7960
230,2004-08-23,17,,lake,oxygenDissolved_mgl,4.45,,,NA,7959
230,2004-08-23,16,,lake,oxygenDissolved_mgl,5.13,,,NA,7958
230,2004-08-23,15,,lake,oxygenDissolved_mgl,5.57,,,NA,7957
230,2004-08-23,14,,lake,oxygenDissolved_mgl,6.08,,,NA,7956
230,2004-08-23,13,,lake,oxygenDissolved_mgl,6.64,,,NA,7955
230,2004-08-23,12,,lake,oxygenDissolved_mgl,7.32,,,NA,7954
230,2004-08-23,11,,lake,oxygenDissolved_mgl,7.43,,,NA,7953
230,2004-08-23,10,,lake,oxygenDissolved_mgl,7.55,,,NA,7952
230,2004-08-23,9,,lake,oxygenDissolved_mgl,8.39,,,NA,7951
230,2004-08-23,8,,lake,oxygenDissolved_mgl,8.6,,,NA,7950
230,2004-08-23,7,,lake,oxygenDissolved_mgl,8.81,,,NA,7949
230,2004-08-23,6,,lake,oxygenDissolved_mgl,8.87,,,NA,7948
230,2004-08-23,5,,lake,oxygenDissolved_mgl,8.72,,,NA,7947
230,2004-08-23,4,,lake,oxygenDissolved_mgl,8.92,,,NA,7946
230,2004-08-23,3,,lake,oxygenDissolved_mgl,8.82,,,NA,7945
230,2004-08-23,2,,lake,oxygenDissolved_mgl,8.68,,,NA,7944
230,2004-08-23,1,,lake,oxygenDissolved_mgl,8.64,,,NA,7943
230,2004-08-23,0.5,,lake,oxygenDissolved_mgl,8.68,,,NA,7942
220,2004-08-23,24,,lake,oxygenDissolved_mgl,1.41,,,NA,7941
220,2004-08-23,23,,lake,oxygenDissolved_mgl,3.05,,,NA,7940
220,2004-08-23,22,,lake,oxygenDissolved_mgl,4.57,,,NA,7939
220,2004-08-23,21,,lake,oxygenDissolved_mgl,5.82,,,NA,7938
220,2004-08-23,20,,lake,oxygenDissolved_mgl,5.9,,,NA,7937
220,2004-08-23,19,,lake,oxygenDissolved_mgl,7.05,,,NA,7936
220,2004-08-23,18,,lake,oxygenDissolved_mgl,8.13,,,NA,7935
220,2004-08-23,17,,lake,oxygenDissolved_mgl,8.63,,,NA,7934
220,2004-08-23,16,,lake,oxygenDissolved_mgl,7.77,,,NA,7933
220,2004-08-23,15,,lake,oxygenDissolved_mgl,7.79,,,NA,7932
220,2004-08-23,14,,lake,oxygenDissolved_mgl,7.7,,,NA,7931
220,2004-08-23,13,,lake,oxygenDissolved_mgl,7.48,,,NA,7930
220,2004-08-23,12,,lake,oxygenDissolved_mgl,7.08,,,NA,7929
220,2004-08-23,11,,lake,oxygenDissolved_mgl,7.26,,,NA,7928
220,2004-08-23,10,,lake,oxygenDissolved_mgl,7.65,,,NA,7927
220,2004-08-23,9,,lake,oxygenDissolved_mgl,8.14,,,NA,7926
220,2004-08-23,8,,lake,oxygenDissolved_mgl,8.73,,,NA,7925
220,2004-08-23,7,,lake,oxygenDissolved_mgl,8.63,,,NA,7924
220,2004-08-23,6,,lake,oxygenDissolved_mgl,8.62,,,NA,7923
220,2004-08-23,5,,lake,oxygenDissolved_mgl,8.74,,,NA,7922
220,2004-08-23,4,,lake,oxygenDissolved_mgl,8.79,,,NA,7921
220,2004-08-23,3,,lake,oxygenDissolved_mgl,8.58,,,NA,7920
220,2004-08-23,2,,lake,oxygenDissolved_mgl,8.81,,,NA,7919
220,2004-08-23,1,,lake,oxygenDissolved_mgl,9.08,,,NA,7918
220,2004-08-23,0.5,,lake,oxygenDissolved_mgl,9.08,,,NA,7917
210,2004-08-23,24,,lake,oxygenDissolved_mgl,3.32,,,NA,7916
210,2004-08-23,23,,lake,oxygenDissolved_mgl,3.49,,,NA,7915
210,2004-08-23,22,,lake,oxygenDissolved_mgl,6.93,,,NA,7914
210,2004-08-23,21,,lake,oxygenDissolved_mgl,7.12,,,NA,7913
210,2004-08-23,20,,lake,oxygenDissolved_mgl,7.26,,,NA,7912
210,2004-08-23,19,,lake,oxygenDissolved_mgl,7.45,,,NA,7911
210,2004-08-23,18,,lake,oxygenDissolved_mgl,7.19,,,NA,7910
210,2004-08-23,17,,lake,oxygenDissolved_mgl,5.79,,,NA,7909
210,2004-08-23,16,,lake,oxygenDissolved_mgl,6.26,,,NA,7908
210,2004-08-23,15,,lake,oxygenDissolved_mgl,7.51,,,NA,7907
210,2004-08-23,14,,lake,oxygenDissolved_mgl,8,,,NA,7906
210,2004-08-23,13,,lake,oxygenDissolved_mgl,8.1,,,NA,7905
210,2004-08-23,12,,lake,oxygenDissolved_mgl,8.32,,,NA,7904
210,2004-08-23,11,,lake,oxygenDissolved_mgl,8.7,,,NA,7903
210,2004-08-23,10,,lake,oxygenDissolved_mgl,9.03,,,NA,7902
210,2004-08-23,9,,lake,oxygenDissolved_mgl,9.11,,,NA,7901
210,2004-08-23,8,,lake,oxygenDissolved_mgl,9.43,,,NA,7900
210,2004-08-23,7,,lake,oxygenDissolved_mgl,9.49,,,NA,7899
210,2004-08-23,6,,lake,oxygenDissolved_mgl,9.64,,,NA,7898
210,2004-08-23,5,,lake,oxygenDissolved_mgl,9.76,,,NA,7897
210,2004-08-23,4,,lake,oxygenDissolved_mgl,9.46,,,NA,7896
210,2004-08-23,3,,lake,oxygenDissolved_mgl,8.72,,,NA,7895
210,2004-08-23,2,,lake,oxygenDissolved_mgl,8.84,,,NA,7894
210,2004-08-23,1,,lake,oxygenDissolved_mgl,8.43,,,NA,7893
210,2004-08-23,0.5,,lake,oxygenDissolved_mgl,8.06,,,NA,7892
200,2004-08-23,18,,lake,oxygenDissolved_mgl,5,,,NA,7890
200,2004-08-23,17,,lake,oxygenDissolved_mgl,6.99,,,NA,7889
200,2004-08-23,16,,lake,oxygenDissolved_mgl,6.86,,,NA,7888
200,2004-08-23,15,,lake,oxygenDissolved_mgl,6.82,,,NA,7887
200,2004-08-23,14,,lake,oxygenDissolved_mgl,6.01,,,NA,7886
200,2004-08-23,13,,lake,oxygenDissolved_mgl,6.48,,,NA,7885
200,2004-08-23,12,,lake,oxygenDissolved_mgl,7.78,,,NA,7884
200,2004-08-23,11,,lake,oxygenDissolved_mgl,7.37,,,NA,7883
200,2004-08-23,10,,lake,oxygenDissolved_mgl,7.9,,,NA,7882
200,2004-08-23,9,,lake,oxygenDissolved_mgl,7.85,,,NA,7881
200,2004-08-23,8,,lake,oxygenDissolved_mgl,8.05,,,NA,7880
200,2004-08-23,7,,lake,oxygenDissolved_mgl,8.09,,,NA,7879
200,2004-08-23,6,,lake,oxygenDissolved_mgl,8.16,,,NA,7878
200,2004-08-23,5,,lake,oxygenDissolved_mgl,8.28,,,NA,7877
200,2004-08-23,4,,lake,oxygenDissolved_mgl,8.58,,,NA,7876
200,2004-08-23,3,,lake,oxygenDissolved_mgl,9.92,,,NA,7875
200,2004-08-23,2,,lake,oxygenDissolved_mgl,9.12,,,NA,7874
200,2004-08-23,1,,lake,oxygenDissolved_mgl,8.19,,,NA,7873
200,2004-08-23,0.5,,lake,oxygenDissolved_mgl,8.27,,,NA,7872
230,2004-07-26,21,,lake,oxygenDissolved_mgl,6.06,,,NA,7871
230,2004-07-26,20,,lake,oxygenDissolved_mgl,6.38,,,NA,7870
230,2004-07-26,19,,lake,oxygenDissolved_mgl,6.83,,,NA,7869
230,2004-07-26,18,,lake,oxygenDissolved_mgl,7.16,,,NA,7868
230,2004-07-26,17,,lake,oxygenDissolved_mgl,7.44,,,NA,7867
230,2004-07-26,16,,lake,oxygenDissolved_mgl,7.73,,,NA,7866
230,2004-07-26,15,,lake,oxygenDissolved_mgl,8.13,,,NA,7865
230,2004-07-26,14,,lake,oxygenDissolved_mgl,8.44,,,NA,7864
230,2004-07-26,13,,lake,oxygenDissolved_mgl,8.64,,,NA,7863
230,2004-07-26,12,,lake,oxygenDissolved_mgl,8.87,,,NA,7862
230,2004-07-26,11,,lake,oxygenDissolved_mgl,8.95,,,NA,7861
230,2004-07-26,10,,lake,oxygenDissolved_mgl,8.57,,,NA,7860
230,2004-07-26,9,,lake,oxygenDissolved_mgl,8.57,,,NA,7859
230,2004-07-26,8,,lake,oxygenDissolved_mgl,9.06,,,NA,7858
230,2004-07-26,7,,lake,oxygenDissolved_mgl,9.5,,,NA,7857
230,2004-07-26,6,,lake,oxygenDissolved_mgl,9.58,,,NA,7856
230,2004-07-26,5,,lake,oxygenDissolved_mgl,9.53,,,NA,7855
230,2004-07-26,4,,lake,oxygenDissolved_mgl,9.46,,,NA,7854
230,2004-07-26,3,,lake,oxygenDissolved_mgl,9.36,,,NA,7853
230,2004-07-26,2,,lake,oxygenDissolved_mgl,8.64,,,NA,7852
230,2004-07-26,1,,lake,oxygenDissolved_mgl,8.48,,,NA,7851
230,2004-07-26,0.5,,lake,oxygenDissolved_mgl,8.52,,,NA,7850
220,2004-07-26,25,,lake,oxygenDissolved_mgl,3.5,,,NA,7849
220,2004-07-26,24,,lake,oxygenDissolved_mgl,4.38,,,NA,7848
220,2004-07-26,23,,lake,oxygenDissolved_mgl,5.74,,,NA,7847
220,2004-07-26,22,,lake,oxygenDissolved_mgl,6.49,,,NA,7846
220,2004-07-26,21,,lake,oxygenDissolved_mgl,6.99,,,NA,7845
220,2004-07-26,20,,lake,oxygenDissolved_mgl,8.04,,,NA,7844
220,2004-07-26,19,,lake,oxygenDissolved_mgl,8.33,,,NA,7843
220,2004-07-26,18,,lake,oxygenDissolved_mgl,8.41,,,NA,7842
220,2004-07-26,17,,lake,oxygenDissolved_mgl,8.27,,,NA,7841
220,2004-07-26,16,,lake,oxygenDissolved_mgl,8.57,,,NA,7840
220,2004-07-26,15,,lake,oxygenDissolved_mgl,8.47,,,NA,7839
220,2004-07-26,14,,lake,oxygenDissolved_mgl,8.18,,,NA,7838
220,2004-07-26,13,,lake,oxygenDissolved_mgl,8.18,,,NA,7837
220,2004-07-26,12,,lake,oxygenDissolved_mgl,8.03,,,NA,7836
220,2004-07-26,11,,lake,oxygenDissolved_mgl,8.15,,,NA,7835
220,2004-07-26,10,,lake,oxygenDissolved_mgl,8.62,,,NA,7834
220,2004-07-26,9,,lake,oxygenDissolved_mgl,8.75,,,NA,7833
220,2004-07-26,8,,lake,oxygenDissolved_mgl,8.76,,,NA,7832
220,2004-07-26,7,,lake,oxygenDissolved_mgl,8.58,,,NA,7831
220,2004-07-26,6,,lake,oxygenDissolved_mgl,8.75,,,NA,7830
220,2004-07-26,5,,lake,oxygenDissolved_mgl,8.55,,,NA,7829
220,2004-07-26,4,,lake,oxygenDissolved_mgl,8.61,,,NA,7828
220,2004-07-26,3,,lake,oxygenDissolved_mgl,8.82,,,NA,7827
220,2004-07-26,2,,lake,oxygenDissolved_mgl,8.54,,,NA,7826
220,2004-07-26,1,,lake,oxygenDissolved_mgl,8.36,,,NA,7825
220,2004-07-26,0.5,,lake,oxygenDissolved_mgl,8.44,,,NA,7824
210,2004-07-26,28,,lake,oxygenDissolved_mgl,2.75,,,NA,7823
210,2004-07-26,27,,lake,oxygenDissolved_mgl,2.88,,,NA,7822
210,2004-07-26,26,,lake,oxygenDissolved_mgl,3.01,,,NA,7821
210,2004-07-26,25,,lake,oxygenDissolved_mgl,3.11,,,NA,7820
210,2004-07-26,24,,lake,oxygenDissolved_mgl,3.21,,,NA,7819
210,2004-07-26,23,,lake,oxygenDissolved_mgl,3.37,,,NA,7818
210,2004-07-26,22,,lake,oxygenDissolved_mgl,3.55,,,NA,7817
210,2004-07-26,21,,lake,oxygenDissolved_mgl,3.9,,,NA,7816
210,2004-07-26,20,,lake,oxygenDissolved_mgl,4.44,,,NA,7815
210,2004-07-26,19,,lake,oxygenDissolved_mgl,5.59,,,NA,7814
210,2004-07-26,18,,lake,oxygenDissolved_mgl,10,,,NA,7813
210,2004-07-26,17,,lake,oxygenDissolved_mgl,9.84,,,NA,7812
210,2004-07-26,16,,lake,oxygenDissolved_mgl,9.61,,,NA,7811
210,2004-07-26,15,,lake,oxygenDissolved_mgl,9.36,,,NA,7810
210,2004-07-26,14,,lake,oxygenDissolved_mgl,9.05,,,NA,7809
210,2004-07-26,13,,lake,oxygenDissolved_mgl,9.11,,,NA,7808
210,2004-07-26,12,,lake,oxygenDissolved_mgl,8.93,,,NA,7807
210,2004-07-26,11,,lake,oxygenDissolved_mgl,9.23,,,NA,7806
210,2004-07-26,10,,lake,oxygenDissolved_mgl,8.91,,,NA,7805
210,2004-07-26,9,,lake,oxygenDissolved_mgl,8.93,,,NA,7804
210,2004-07-26,8,,lake,oxygenDissolved_mgl,9.09,,,NA,7803
210,2004-07-26,7,,lake,oxygenDissolved_mgl,8.95,,,NA,7802
210,2004-07-26,6,,lake,oxygenDissolved_mgl,8.49,,,NA,7801
210,2004-07-26,5,,lake,oxygenDissolved_mgl,8.49,,,NA,7800
210,2004-07-26,4,,lake,oxygenDissolved_mgl,8.64,,,NA,7799
210,2004-07-26,3,,lake,oxygenDissolved_mgl,8.31,,,NA,7798
210,2004-07-26,2,,lake,oxygenDissolved_mgl,8.37,,,NA,7797
210,2004-07-26,1,,lake,oxygenDissolved_mgl,8.21,,,NA,7796
210,2004-07-26,0.5,,lake,oxygenDissolved_mgl,8.22,,,NA,7795
200,2004-07-26,19,,lake,oxygenDissolved_mgl,7.63,,,NA,7794
200,2004-07-26,18,,lake,oxygenDissolved_mgl,7.64,,,NA,7793
200,2004-07-26,17,,lake,oxygenDissolved_mgl,7.69,,,NA,7792
200,2004-07-26,16,,lake,oxygenDissolved_mgl,8.91,,,NA,7791
200,2004-07-26,15,,lake,oxygenDissolved_mgl,8.88,,,NA,7790
200,2004-07-26,14,,lake,oxygenDissolved_mgl,8.92,,,NA,7789
200,2004-07-26,13,,lake,oxygenDissolved_mgl,8.85,,,NA,7788
200,2004-07-26,12,,lake,oxygenDissolved_mgl,8.43,,,NA,7787
200,2004-07-26,11,,lake,oxygenDissolved_mgl,8.48,,,NA,7786
200,2004-07-26,10,,lake,oxygenDissolved_mgl,9.04,,,NA,7785
200,2004-07-26,9,,lake,oxygenDissolved_mgl,9.12,,,NA,7784
200,2004-07-26,8,,lake,oxygenDissolved_mgl,8.8,,,NA,7783
200,2004-07-26,7,,lake,oxygenDissolved_mgl,9.01,,,NA,7782
200,2004-07-26,6,,lake,oxygenDissolved_mgl,8.76,,,NA,7781
200,2004-07-26,5,,lake,oxygenDissolved_mgl,8.51,,,NA,7780
200,2004-07-26,4,,lake,oxygenDissolved_mgl,8.7,,,NA,7779
200,2004-07-26,3,,lake,oxygenDissolved_mgl,8.5,,,NA,7778
200,2004-07-26,2,,lake,oxygenDissolved_mgl,8.37,,,NA,7777
200,2004-07-26,1,,lake,oxygenDissolved_mgl,8.33,,,NA,7776
200,2004-07-26,0.5,,lake,oxygenDissolved_mgl,8.16,,,NA,7775
230,2004-06-24,21,,lake,oxygenDissolved_mgl,7.41,,,NA,7774
230,2004-06-24,20,,lake,oxygenDissolved_mgl,7.47,,,NA,7773
230,2004-06-24,19,,lake,oxygenDissolved_mgl,7.65,,,NA,7772
230,2004-06-24,18,,lake,oxygenDissolved_mgl,8.24,,,NA,7771
230,2004-06-24,17,,lake,oxygenDissolved_mgl,8.22,,,NA,7770
230,2004-06-24,16,,lake,oxygenDissolved_mgl,8.6,,,NA,7769
230,2004-06-24,15,,lake,oxygenDissolved_mgl,8.47,,,NA,7768
230,2004-06-24,14,,lake,oxygenDissolved_mgl,8.83,,,NA,7767
230,2004-06-24,13,,lake,oxygenDissolved_mgl,8.92,,,NA,7766
230,2004-06-24,12,,lake,oxygenDissolved_mgl,8.98,,,NA,7765
230,2004-06-24,11,,lake,oxygenDissolved_mgl,9.22,,,NA,7764
230,2004-06-24,10,,lake,oxygenDissolved_mgl,9.35,,,NA,7763
230,2004-06-24,9,,lake,oxygenDissolved_mgl,9.58,,,NA,7762
230,2004-06-24,8,,lake,oxygenDissolved_mgl,9.54,,,NA,7761
230,2004-06-24,7,,lake,oxygenDissolved_mgl,9.28,,,NA,7760
230,2004-06-24,6,,lake,oxygenDissolved_mgl,9.05,,,NA,7759
230,2004-06-24,5,,lake,oxygenDissolved_mgl,8.93,,,NA,7758
230,2004-06-24,4,,lake,oxygenDissolved_mgl,8.79,,,NA,7757
230,2004-06-24,3,,lake,oxygenDissolved_mgl,8.7,,,NA,7756
230,2004-06-24,2,,lake,oxygenDissolved_mgl,8.6,,,NA,7755
230,2004-06-24,1,,lake,oxygenDissolved_mgl,8.37,,,NA,7754
230,2004-06-24,0.5,,lake,oxygenDissolved_mgl,8.57,,,NA,7753
220,2004-06-21,17,,lake,oxygenDissolved_mgl,11.96,,,NA,7752
220,2004-06-21,16,,lake,oxygenDissolved_mgl,11.74,,,NA,7751
220,2004-06-21,15,,lake,oxygenDissolved_mgl,11.63,,,NA,7750
220,2004-06-21,14,,lake,oxygenDissolved_mgl,11.41,,,NA,7749
220,2004-06-21,13,,lake,oxygenDissolved_mgl,11.59,,,NA,7748
220,2004-06-21,12,,lake,oxygenDissolved_mgl,11.71,,,NA,7747
220,2004-06-21,11,,lake,oxygenDissolved_mgl,11.71,,,NA,7746
220,2004-06-21,10,,lake,oxygenDissolved_mgl,11.45,,,NA,7745
220,2004-06-21,9,,lake,oxygenDissolved_mgl,11.09,,,NA,7744
220,2004-06-21,8,,lake,oxygenDissolved_mgl,10.55,,,NA,7743
220,2004-06-21,7,,lake,oxygenDissolved_mgl,10.71,,,NA,7742
220,2004-06-21,6,,lake,oxygenDissolved_mgl,10.7,,,NA,7741
220,2004-06-21,5,,lake,oxygenDissolved_mgl,10.69,,,NA,7740
220,2004-06-21,4,,lake,oxygenDissolved_mgl,10.57,,,NA,7739
220,2004-06-21,3,,lake,oxygenDissolved_mgl,10.33,,,NA,7738
220,2004-06-21,2,,lake,oxygenDissolved_mgl,10.6,,,NA,7737
220,2004-06-21,1,,lake,oxygenDissolved_mgl,10.34,,,NA,7736
220,2004-06-21,0.5,,lake,oxygenDissolved_mgl,10.58,,,NA,7735
210,2004-06-21,22,,lake,oxygenDissolved_mgl,8.85,,,NA,7734
210,2004-06-21,21,,lake,oxygenDissolved_mgl,8.88,,,NA,7733
210,2004-06-21,20,,lake,oxygenDissolved_mgl,9.28,,,NA,7732
210,2004-06-21,19,,lake,oxygenDissolved_mgl,10.38,,,NA,7731
210,2004-06-21,18,,lake,oxygenDissolved_mgl,10.4,,,NA,7730
210,2004-06-21,17,,lake,oxygenDissolved_mgl,10.37,,,NA,7729
210,2004-06-21,16,,lake,oxygenDissolved_mgl,10.53,,,NA,7728
210,2004-06-21,15,,lake,oxygenDissolved_mgl,10.52,,,NA,7727
210,2004-06-21,14,,lake,oxygenDissolved_mgl,10.49,,,NA,7726
210,2004-06-21,13,,lake,oxygenDissolved_mgl,10.41,,,NA,7725
210,2004-06-21,12,,lake,oxygenDissolved_mgl,10.36,,,NA,7724
210,2004-06-21,11,,lake,oxygenDissolved_mgl,10.5,,,NA,7723
210,2004-06-21,10,,lake,oxygenDissolved_mgl,10.5,,,NA,7722
210,2004-06-21,9,,lake,oxygenDissolved_mgl,10.18,,,NA,7721
210,2004-06-21,8,,lake,oxygenDissolved_mgl,9.99,,,NA,7720
210,2004-06-21,7,,lake,oxygenDissolved_mgl,9.87,,,NA,7719
210,2004-06-21,6,,lake,oxygenDissolved_mgl,9.86,,,NA,7718
210,2004-06-21,5,,lake,oxygenDissolved_mgl,9.95,,,NA,7717
210,2004-06-21,4,,lake,oxygenDissolved_mgl,10,,,NA,7716
210,2004-06-21,3,,lake,oxygenDissolved_mgl,9.67,,,NA,7715
210,2004-06-21,2,,lake,oxygenDissolved_mgl,9.29,,,NA,7714
210,2004-06-21,1,,lake,oxygenDissolved_mgl,8.97,,,NA,7713
210,2004-06-21,0.5,,lake,oxygenDissolved_mgl,9.43,,,NA,7712
200,2004-06-21,19,,lake,oxygenDissolved_mgl,4.67,,,NA,7711
200,2004-06-21,18,,lake,oxygenDissolved_mgl,6.76,,,NA,7710
200,2004-06-21,17,,lake,oxygenDissolved_mgl,7.35,,,NA,7709
200,2004-06-21,16,,lake,oxygenDissolved_mgl,7.83,,,NA,7708
200,2004-06-21,15,,lake,oxygenDissolved_mgl,8.28,,,NA,7707
200,2004-06-21,14,,lake,oxygenDissolved_mgl,10.64,,,NA,7706
200,2004-06-21,13,,lake,oxygenDissolved_mgl,10.54,,,NA,7705
200,2004-06-21,12,,lake,oxygenDissolved_mgl,10.58,,,NA,7704
200,2004-06-21,11,,lake,oxygenDissolved_mgl,10.42,,,NA,7703
200,2004-06-21,10,,lake,oxygenDissolved_mgl,10.55,,,NA,7702
200,2004-06-21,9,,lake,oxygenDissolved_mgl,10.58,,,NA,7701
200,2004-06-21,8,,lake,oxygenDissolved_mgl,10.16,,,NA,7700
200,2004-06-21,7,,lake,oxygenDissolved_mgl,9.91,,,NA,7699
200,2004-06-21,6,,lake,oxygenDissolved_mgl,9.98,,,NA,7698
200,2004-06-21,5,,lake,oxygenDissolved_mgl,10.21,,,NA,7697
200,2004-06-21,4,,lake,oxygenDissolved_mgl,10.27,,,NA,7696
200,2004-06-21,3,,lake,oxygenDissolved_mgl,10.32,,,NA,7695
200,2004-06-21,2,,lake,oxygenDissolved_mgl,11.67,,,NA,7694
200,2004-06-21,1,,lake,oxygenDissolved_mgl,11.49,,,NA,7693
200,2004-06-21,0.5,,lake,oxygenDissolved_mgl,9.53,,,NA,7692
220,2004-05-25,24,,lake,oxygenDissolved_mgl,10.54,,,NA,7691
220,2004-05-25,23,,lake,oxygenDissolved_mgl,11.08,,,NA,7690
220,2004-05-25,22,,lake,oxygenDissolved_mgl,11.55,,,NA,7689
220,2004-05-25,21,,lake,oxygenDissolved_mgl,11.65,,,NA,7688
220,2004-05-25,20,,lake,oxygenDissolved_mgl,11.76,,,NA,7687
220,2004-05-25,19,,lake,oxygenDissolved_mgl,12.04,,,NA,7686
220,2004-05-25,18,,lake,oxygenDissolved_mgl,12.17,,,NA,7685
220,2004-05-25,17,,lake,oxygenDissolved_mgl,12.57,,,NA,7684
220,2004-05-25,16,,lake,oxygenDissolved_mgl,12.66,,,NA,7683
220,2004-05-25,15,,lake,oxygenDissolved_mgl,12.48,,,NA,7682
220,2004-05-25,14,,lake,oxygenDissolved_mgl,12.47,,,NA,7681
220,2004-05-25,13,,lake,oxygenDissolved_mgl,12.54,,,NA,7680
220,2004-05-25,12,,lake,oxygenDissolved_mgl,12.74,,,NA,7679
220,2004-05-25,11,,lake,oxygenDissolved_mgl,12.6,,,NA,7678
220,2004-05-25,10,,lake,oxygenDissolved_mgl,12.35,,,NA,7677
220,2004-05-25,9,,lake,oxygenDissolved_mgl,12.3,,,NA,7676
220,2004-05-25,8,,lake,oxygenDissolved_mgl,11.66,,,NA,7675
220,2004-05-25,7,,lake,oxygenDissolved_mgl,11.44,,,NA,7674
220,2004-05-25,6,,lake,oxygenDissolved_mgl,11.23,,,NA,7673
220,2004-05-25,5,,lake,oxygenDissolved_mgl,11.15,,,NA,7672
220,2004-05-25,4,,lake,oxygenDissolved_mgl,10.84,,,NA,7671
220,2004-05-25,3,,lake,oxygenDissolved_mgl,11.19,,,NA,7670
220,2004-05-25,2,,lake,oxygenDissolved_mgl,11,,,NA,7669
220,2004-05-25,1,,lake,oxygenDissolved_mgl,10.86,,,NA,7668
220,2004-05-25,0.5,,lake,oxygenDissolved_mgl,10.45,,,NA,7667
210,2004-05-25,29,,lake,oxygenDissolved_mgl,6.22,,,NA,7666
210,2004-05-25,28,,lake,oxygenDissolved_mgl,6.72,,,NA,7665
210,2004-05-25,27,,lake,oxygenDissolved_mgl,7,,,NA,7664
210,2004-05-25,26,,lake,oxygenDissolved_mgl,7.37,,,NA,7663
210,2004-05-25,25,,lake,oxygenDissolved_mgl,7.66,,,NA,7662
210,2004-05-25,24,,lake,oxygenDissolved_mgl,8.06,,,NA,7661
210,2004-05-25,23,,lake,oxygenDissolved_mgl,8.81,,,NA,7660
210,2004-05-25,22,,lake,oxygenDissolved_mgl,9.62,,,NA,7659
210,2004-05-25,21,,lake,oxygenDissolved_mgl,10.37,,,NA,7658
210,2004-05-25,20,,lake,oxygenDissolved_mgl,10.56,,,NA,7657
210,2004-05-25,19,,lake,oxygenDissolved_mgl,10.64,,,NA,7656
210,2004-05-25,18,,lake,oxygenDissolved_mgl,10.83,,,NA,7655
210,2004-05-25,17,,lake,oxygenDissolved_mgl,10.73,,,NA,7654
210,2004-05-25,16,,lake,oxygenDissolved_mgl,10.94,,,NA,7653
210,2004-05-25,15,,lake,oxygenDissolved_mgl,11.04,,,NA,7652
210,2004-05-25,14,,lake,oxygenDissolved_mgl,11.15,,,NA,7651
210,2004-05-25,13,,lake,oxygenDissolved_mgl,11.15,,,NA,7650
