datetime,depth,observation,variable,site_id
2022-07-15T00:00:00Z,1,23.441166388888888,temperature,sunp
2022-07-16T00:00:00Z,1,23.468552569444444,temperature,sunp
2022-07-17T00:00:00Z,1,23.560786805555555,temperature,sunp
2022-07-18T00:00:00Z,1,23.529310972222223,temperature,sunp
2022-07-19T00:00:00Z,1,23.767664027777776,temperature,sunp
2022-07-20T00:00:00Z,1,24.368550902777777,temperature,sunp
2022-07-21T00:00:00Z,1,25.07202263888889,temperature,sunp
2022-07-22T00:00:00Z,1,24.9290225,temperature,sunp
2022-07-23T00:00:00Z,1,25.1752425,temperature,sunp
2022-07-24T00:00:00Z,1,25.476671111111113,temperature,sunp
2022-07-25T00:00:00Z,1,25.500436180555557,temperature,sunp
2022-07-26T00:00:00Z,1,24.961832083333334,temperature,sunp
2022-07-27T00:00:00Z,1,24.957748263888888,temperature,sunp
2022-07-28T00:00:00Z,1,24.99871597222222,temperature,sunp
2022-07-29T00:00:00Z,1,24.915606319444443,temperature,sunp
2022-07-30T00:00:00Z,1,24.819663055555555,temperature,sunp
2022-07-31T00:00:00Z,1,24.613813125,temperature,sunp
2022-08-01T00:00:00Z,1,24.81045347222222,temperature,sunp
2022-08-02T00:00:00Z,1,24.97365048611111,temperature,sunp
2022-08-03T00:00:00Z,1,25.295274305555555,temperature,sunp
2022-08-04T00:00:00Z,1,25.606710555555555,temperature,sunp
2022-08-05T00:00:00Z,1,25.769938819444445,temperature,sunp
2022-08-06T00:00:00Z,1,26.365137013888887,temperature,sunp
2022-08-07T00:00:00Z,1,26.36816798611111,temperature,sunp
2022-08-08T00:00:00Z,1,26.468855138888888,temperature,sunp
2022-08-09T00:00:00Z,1,26.59587326388889,temperature,sunp
2022-08-10T00:00:00Z,1,26.243842916666665,temperature,sunp
2022-08-11T00:00:00Z,1,26.05186888888889,temperature,sunp
2022-08-12T00:00:00Z,1,25.40700451388889,temperature,sunp
2022-08-13T00:00:00Z,1,24.717198819444445,temperature,sunp
2022-08-14T00:00:00Z,1,24.486461180555555,temperature,sunp
2022-08-15T00:00:00Z,1,24.471294375,temperature,sunp
2022-08-16T00:00:00Z,1,24.338578194444445,temperature,sunp
2022-08-17T00:00:00Z,1,24.0843925,temperature,sunp
2022-08-18T00:00:00Z,1,23.421936527777778,temperature,sunp
